YEAR,STATE,REGION,PRCP Apr,PRCP Aug,PRCP Dec,PRCP Feb,PRCP Jan,PRCP Jul,PRCP Jun,PRCP Mar,PRCP May,PRCP Nov,PRCP Oct,PRCP Sep,SNOW Apr,SNOW Aug,SNOW Dec,SNOW Feb,SNOW Jan,SNOW Jul,SNOW Jun,SNOW Mar,SNOW May,SNOW Nov,SNOW Oct,SNOW Sep,SNWD Apr,SNWD Aug,SNWD Dec,SNWD Feb,SNWD Jan,SNWD Jul,SNWD Jun,SNWD Mar,SNWD May,SNWD Nov,SNWD Oct,SNWD Sep,TAVG Apr,TAVG Aug,TAVG Dec,TAVG Feb,TAVG Jan,TAVG Jul,TAVG Jun,TAVG Mar,TAVG May,TAVG Nov,TAVG Oct,TAVG Sep,TMAX Apr,TMAX Aug,TMAX Dec,TMAX Feb,TMAX Jan,TMAX Jul,TMAX Jun,TMAX Mar,TMAX May,TMAX Nov,TMAX Oct,TMAX Sep,TMIN Apr,TMIN Aug,TMIN Dec,TMIN Feb,TMIN Jan,TMIN Jul,TMIN Jun,TMIN Mar,TMIN May,TMIN Nov,TMIN Oct,TMIN Sep,COMMODITY,ACRES HARVESTED,ACRES PLANTED,YIELD
2018,NEW MEXICO,WEST,0.04666666666666666,0.06712962962962964,0.052409638554216875,0.075,0.15990566037735848,0.11105990783410138,0.048095238095238094,0.07849462365591399,0.008108108108108109,0.014606741573033709,0.13364928909952606,0.08047619047619047,0.04047619047619048,0.0,0.49819277108433735,0.1086734693877551,0.08632075471698114,0.0,0.02857142857142857,0.08709677419354839,0.04432432432432433,0.09101123595505617,0.024644549763033177,0.0,0.08095238095238096,0.0,2.824096385542169,0.18877551020408162,0.13679245283018868,0.0,0.07142857142857142,0.06989247311827956,0.08378378378378379,0.12359550561797752,0.014218009478672985,0.0,49.94952380952381,67.50648148148149,29.917469879518073,37.982142857142854,33.778537735849056,69.67695852534563,68.80857142857143,42.79435483870968,57.75945945945946,36.03258426966292,48.69668246445497,61.976190476190474,67.78380952380952,83.79351851851852,43.04277108433735,52.025510204081634,53.88490566037736,85.15668202764977,87.61238095238095,59.296774193548394,76.82378378378378,50.90224719101124,60.67298578199052,78.73333333333333,32.11523809523809,51.21944444444444,16.792168674698797,23.93877551020408,13.672169811320755,54.19723502304147,50.00476190476191,26.29193548387097,38.69513513513514,21.162921348314608,36.720379146919434,45.21904761904762,WHEAT,105000.0,320000.0,15.0
2012,WISCONSIN,MIDWEST,0.08777777777777777,0.07785166240409207,0.06823049464558899,0.039834710743801655,0.036095287415846715,0.10564885496183206,0.07780115728563915,0.07467899332306112,0.13119592875318067,0.03345568956476141,0.12930161943319837,0.053639240506329115,0.059788359788359786,0.1319693094629156,0.4672106068332484,0.36363636363636365,0.4640082858622475,0.12809160305343512,0.11977906365071016,0.1909090909090909,0.12564885496183206,0.1257996853696906,0.07828947368421052,0.10864978902953587,0.15941798941798943,0.7042455242966752,2.6849056603773587,2.1128925619834713,3.161833247022268,0.6787277353689568,0.6530247238295634,1.9412942989214175,0.6650381679389312,0.3504457262716308,0.40880566801619433,0.5638185654008439,45.2728835978836,68.00930946291561,27.35339112697603,27.296887052341596,22.054401864319008,75.65409669211195,67.78879537085744,46.034514637904465,60.105292620865136,35.32362349239643,46.127935222672065,58.42916666666667,56.33798941798942,80.05959079283888,34.4050994390617,35.86330578512397,31.136509580528223,87.75689567430025,79.9405049973698,56.50225988700565,72.25735368956744,44.38510749868904,56.54357287449393,71.66735232067509,34.20777777777778,55.95902813299232,20.301682814890363,18.73046831955923,12.972294148109787,63.551297709923666,55.637085744345086,35.56676938880329,47.953231552162855,26.26213948610383,35.712297570850204,45.190981012658234,WHEAT,245000.0,265000.0,75.0
2016,MISSOURI,MIDWEST,0.13343044428259285,0.2043816254416961,0.03521428571428572,0.028368794326241134,0.02971948445792267,0.21667839549612947,0.08422597212032282,0.08460431654676259,0.17448763250883392,0.04781659388646289,0.07038081805359661,0.15357142857142855,0.01733430444282593,0.028480565371024738,0.06907142857142858,0.11008668242710795,0.16868840030326004,0.01963406052076003,0.01988261188554659,0.02892086330935252,0.025441696113074206,0.021179039301310043,0.024894217207334278,0.024052478134110787,0.026074289876183536,0.03286219081272085,0.12371428571428571,0.13041765169424743,0.4595905989385899,0.023997185080928924,0.023404255319148935,0.015611510791366906,0.02918727915194346,0.02576419213973799,0.02849083215796897,0.028425655976676383,55.85677348871086,75.81452296819788,31.122714285714288,37.79696611505122,29.18620166793025,76.98311048557353,76.07256052824651,49.2591726618705,61.75289752650177,50.21350072780204,61.08924541607899,70.9048833819242,67.68689002184996,85.04756183745583,40.678,48.576280535855005,38.473237300985595,86.52364532019705,87.27615553925165,60.68438848920864,72.47851590106008,62.229475982532755,72.3567700987306,81.99526239067055,44.02665695557174,66.58148409893992,21.56742857142857,27.01765169424744,19.899166034874906,67.44257565095003,64.86896551724138,37.83395683453237,51.02727915194347,38.19752547307132,49.82172073342736,59.81450437317784,RICE,231000.0,236000.0,6650.0
2016,IOWA,MIDWEST,0.09603112840466926,0.1999261992619926,0.04851125635439361,0.033307086614173226,0.0182078853046595,0.19497084548104957,0.1360153256704981,0.08047337278106509,0.14592592592592593,0.04894894894894895,0.06613138686131388,0.195717505634861,0.007003891050583658,0.006863468634686346,0.2903413217138707,0.3356692913385827,0.13311827956989247,0.006778425655976676,0.006666666666666666,0.1283284023668639,0.006888888888888888,0.0015765765765765767,0.006788321167883211,0.0067618332081141996,0.02801556420233463,0.027453874538745385,1.6094408133623819,2.866535433070866,3.4230824372759856,0.027113702623906704,0.026666666666666665,0.25059171597633134,0.027555555555555552,0.0022522522522522522,0.027153284671532843,0.04282494365138993,49.64700389105059,72.26553505535055,22.414088598402323,27.628464566929136,18.896236559139783,72.77915451895043,72.69816091954023,41.60872781065089,59.10422222222222,44.784797297297295,55.02113138686131,67.12888805409467,60.81945525291829,82.19874538745388,30.35090777051561,35.588582677165356,26.56301075268817,82.55706997084549,84.5463601532567,52.48550295857988,70.47940740740741,56.30758258258258,66.58934306569343,78.15244177310292,38.47455252918288,62.33232472324723,14.477269426289034,19.668346456692912,11.229462365591399,63.001239067055394,60.84996168582375,30.73195266272189,47.72903703703704,33.262012012012015,43.4529197080292,56.1053343350864,SOYBEANS,9440000.0,9500000.0,60.0
2022,MICHIGAN,MIDWEST,0.10853658536585366,0.13859547301218805,0.06483715319662244,0.07699868938401049,0.028580024067388687,0.0941860465116279,0.08782816229116945,0.10931223371880705,0.10281524926686218,0.08126159554730984,0.09327036599763873,0.08766546329723224,0.1353658536585366,0.0017991874637260593,0.61562123039807,0.6800786369593709,0.5435619735258724,0.001802325581395349,0.0018496420047732698,0.22787583688374924,0.0018181818181818182,0.3739022881880025,0.048878394332939785,0.0018050541516245488,1.5720731707317073,0.005397562391178177,3.1794933655006035,7.482110091743119,5.365162454873646,0.005406976744186046,0.0053699284009546535,4.778575776019476,0.005454545454545454,1.1899814471243042,0.10761511216056671,0.005415162454873646,40.224359756097556,67.70487521764365,27.698462002412548,20.164482306684143,16.45427196149218,68.62587209302326,64.54770286396182,31.24029214850883,57.11609970674487,38.8599876314162,48.15938606847698,60.52334536702768,49.91957317073171,78.88328496807893,33.57129071170084,29.56900393184797,25.451925391095067,80.40255813953488,77.06491646778044,40.939196591600734,68.52070381231671,48.032714904143475,59.67384887839433,71.29873646209386,30.529146341463417,56.52646546720836,21.82563329312425,10.759960681520315,7.45661853188929,56.84918604651163,52.0304892601432,21.54138770541692,45.71149560117303,29.68726035868893,36.64492325855962,49.7479542719615,SOYBEANS,2240000.0,2250000.0,47.0
2008,ARKANSAS,SOUTH,0.28440000000000004,0.2367741935483871,0.11380645161290323,0.1574496644295302,0.04825806451612903,0.08091397849462366,0.1451388888888889,0.3246753246753247,0.14090322580645162,0.0712,0.11760752688172044,0.27346666666666664,0.0,0.0,0.0032258064516129032,0.012751677852348993,0.0025806451612903226,0.0,0.0,0.16350649350649352,0.0,0.0,0.0,0.0,0.0,0.0,0.005161290322580645,0.017986577181208056,0.0012903225806451613,0.0,0.0,0.09558441558441558,0.0,0.0,0.0,0.0,58.40206666666667,77.10890322580646,40.96683870967742,43.193825503355704,38.9143870967742,79.40383064516129,76.55770833333334,51.5174025974026,67.05974193548387,48.700266666666664,59.20551075268818,70.12606666666667,69.90733333333333,87.24864516129031,52.05935483870968,54.176510067114094,49.525290322580645,91.02459677419355,86.61944444444444,63.45636363636364,78.22425806451614,60.61706666666667,71.89354838709677,80.0912,46.8968,66.96916129032257,29.87432258064516,32.211140939597314,28.303483870967742,67.78306451612903,66.49597222222222,39.57844155844156,55.89522580645162,36.78346666666666,46.51747311827957,60.16093333333333,RICE,1395000.0,1401000.0,6660.0
2014,MONTANA,WEST,0.05444444444444445,0.10710382513661203,0.03137254901960784,0.03780487804878049,0.03641304347826087,0.02972972972972973,0.15397727272727274,0.0681081081081081,0.08131868131868132,0.06140350877192982,0.03539325842696629,0.03615819209039548,0.11222222222222222,0.0,0.31633986928104574,0.3067073170731708,0.4559782608695652,0.0,0.0,0.2686486486486487,0.12472527472527474,0.32690058479532164,0.0,0.01694915254237288,0.7422222222222222,0.592896174863388,1.3411764705882352,3.5743902439024393,3.3809782608695653,0.5864864864864865,0.5965909090909091,1.5318918918918918,0.628021978021978,1.2701754385964912,0.0,0.5988700564971752,42.318888888888885,66.80546448087432,25.483660130718953,15.079268292682928,27.734239130434784,69.34189189189189,57.19318181818182,30.62108108108108,51.34615384615385,27.305263157894736,49.207584269662924,56.23672316384181,53.959999999999994,80.41202185792349,34.189542483660134,25.29268292682927,38.00108695652174,85.08648648648649,69.91647727272726,40.78702702702703,64.4087912087912,37.41169590643275,62.17696629213483,70.31525423728813,30.677777777777777,53.198907103825135,16.77777777777778,4.865853658536586,17.467391304347824,53.597297297297295,44.46988636363636,20.455135135135134,38.283516483516486,17.198830409356724,36.23820224719101,42.15819209039548,WHEAT,5650000.0,5985000.0,37.1
2018,ARKANSAS,SOUTH,0.1881437125748503,0.2280239520958084,0.26173410404624275,0.4398467432950191,0.0825836216839677,0.12719907407407408,0.09567367119901113,0.17217090069284063,0.1119212962962963,0.18502994011976048,0.16182237600922722,0.185,0.0022754491017964074,0.0,0.004624277456647399,0.0001277139208173691,0.02895040369088812,0.0,0.0,0.0,0.0,0.013772455089820359,0.0,0.0,0.0011976047904191617,0.0,0.004624277456647399,0.0,0.04844290657439446,0.0,0.0,0.0,0.0,0.010778443113772455,0.0,0.0,54.06467065868264,78.24497005988025,43.36017341040463,44.008876117496804,34.45386389850058,81.55815972222223,79.57398022249691,52.73706697459585,74.13310185185185,44.95017964071857,61.9204152249135,74.40053571428571,66.59820359281437,88.1622754491018,52.34393063583815,54.60804597701149,45.50865051903114,92.315625,90.50791100123608,65.02286374133949,85.42824074074075,55.63461077844312,71.66943483275664,83.03880952380953,41.531137724550895,68.32766467065868,34.3764161849711,33.409706257982116,23.39907727797001,70.80069444444445,68.64004944375773,40.4512702078522,62.83796296296296,34.265748502994015,52.17139561707035,65.76226190476191,WHEAT,95000.0,175000.0,55.0
2017,NEW YORK,NORTHEAST,0.17989756722151087,0.11629464285714286,0.08050108932461875,0.10848400556328233,0.11228287841191067,0.16926503340757237,0.14970553592461722,0.1192814371257485,0.18481927710843374,0.09827981651376147,0.17619577308120135,0.0874709976798144,0.09026888604353393,0.017299107142857144,0.8456427015250544,0.7422809457579973,0.4366004962779156,0.017260579064587972,0.0176678445229682,0.9541317365269462,0.02024096385542169,0.09896788990825688,0.017241379310344827,0.027494199535962875,0.5006402048655569,0.12801339285714286,3.229847494553377,4.568567454798331,2.6642679900744417,0.127728285077951,0.13074204946996468,4.574850299401198,0.13939759036144578,0.2901376146788991,0.12758620689655173,0.15904872389791183,48.80096030729834,66.14553571428571,24.40081699346405,30.527955493741306,28.090260545905707,68.65734966592429,64.41395759717314,28.389221556886227,54.2916265060241,37.148795871559635,55.37152391546162,62.946925754060324,59.583226632522404,76.72645089285713,31.777668845315905,39.82253129346314,35.19367245657568,78.20033407572383,74.81943462897526,38.02634730538922,63.96963855421687,46.054013761467886,66.07508342602893,74.00034802784224,38.01869398207426,55.56462053571429,17.0239651416122,21.23337969401947,20.986848635235734,59.11436525612472,54.00848056537102,18.752095808383235,44.61361445783133,28.243577981651377,44.66796440489433,51.89350348027842,SOYBEANS,265000.0,270000.0,45.0
2022,SOUTH DAKOTA,MIDWEST,0.08157894736842106,0.06204379562043796,0.03369175627240144,0.009716599190283401,0.009747292418772565,0.07236363636363635,0.05539033457249071,0.011827956989247313,0.13442622950819672,0.01598513011152416,0.015272727272727273,0.032462686567164174,0.0649122807017544,0.0,0.44014336917562724,0.14817813765182186,0.14765342960288808,0.0,0.0,0.11505376344086023,0.0,0.08550185873605948,0.0,0.0,0.04824561403508772,0.0,3.6620071684587816,1.9012145748987852,2.631768953068592,0.0,0.0,0.9057347670250896,0.0,0.33271375464684017,0.0,0.0,38.70175438596491,72.45291970802919,14.767025089605735,17.68825910931174,16.345306859205774,74.46181818181819,68.50799256505577,32.974551971326164,55.56188524590164,29.19646840148699,48.64727272727273,64.79048507462686,50.66228070175438,86.06277372262774,24.50179211469534,31.425101214574898,29.452707581227436,87.66618181818183,81.69405204460966,45.671684587813616,67.77295081967212,40.71003717472119,63.374545454545455,80.11380597014926,26.74122807017544,58.84306569343066,5.032258064516129,3.951417004048583,3.2379061371841154,61.25745454545454,55.32193308550186,20.27741935483871,43.35081967213115,17.682899628252787,33.92,49.46716417910448,SOYBEANS,5070000.0,5100000.0,38.0
2019,NORTH DAKOTA,MIDWEST,0.030726256983240222,0.0782608695652174,0.04139784946236559,0.04216867469879518,0.013071895424836602,0.11787709497206705,0.09664804469273744,0.024731182795698924,0.07027027027027027,0.01340782122905028,0.12282608695652175,0.18146067415730335,0.23184357541899442,0.16847826086956522,0.5801075268817205,0.7216867469879518,0.2764705882352941,0.1564245810055866,0.164804469273743,0.4290322580645161,0.16486486486486487,0.1670391061452514,0.5027173913043478,0.16292134831460675,1.300558659217877,2.7630434782608693,6.936021505376344,19.934939759036144,8.020261437908497,2.5318435754189945,2.6972067039106147,19.99247311827957,2.709189189189189,0.5905027932960895,2.5532608695652175,2.6719101123595506,40.69441340782123,65.3586956521739,13.149731182795698,-4.356024096385542,5.040196078431372,69.88882681564246,64.33156424581006,17.256182795698926,49.82837837837838,25.109497206703914,38.03125,58.63623595505618,51.24916201117318,76.8913043478261,21.769354838709678,4.9313253012048195,13.802614379084968,81.20670391061452,76.37541899441341,27.708602150537637,62.10864864864865,33.19776536312849,45.619565217391305,68.64438202247192,30.139664804469273,53.82608695652174,4.530107526881721,-13.643373493975904,-3.7222222222222223,58.5709497206704,52.287709497206706,6.803763440860215,37.5481081081081,17.02122905027933,30.442934782608695,48.62808988764044,SOYBEANS,5400000.0,5600000.0,31.5
2017,INDIANA,MIDWEST,0.16051080550098232,0.07504655493482308,0.04370503597122302,0.043277310924369754,0.11159695817490495,0.22395437262357415,0.1488188976377953,0.12571428571428572,0.22247619047619047,0.13432282003710577,0.13231597845601437,0.061481481481481484,0.003929273084479371,0.0,0.256294964028777,0.04978991596638655,0.03326996197718631,0.0,0.0,0.08285714285714285,0.0,0.0001855287569573284,0.0,0.0,0.0019646365422396855,0.0,0.8381294964028777,0.0842436974789916,0.051330798479087454,0.0,0.0,0.08685714285714285,0.0,0.0,0.0,0.0,55.80746561886051,69.46284916201118,29.04865107913669,40.67563025210084,33.98307984790874,73.72975285171103,70.8378937007874,42.24133333333334,59.906666666666666,41.8226345083488,57.78653500897666,67.24722222222222,67.01571709233792,80.69683426443203,37.783992805755396,51.25924369747899,41.68688212927756,83.91349809885932,82.40748031496064,51.67295238095238,70.00571428571429,51.64489795918367,67.92675044883303,79.3462962962963,44.5992141453831,58.22886405959032,20.313309352517987,30.092016806722686,26.279277566539925,63.54600760456273,59.26830708661417,32.809714285714286,49.80761904761905,32.00037105751392,47.64631956912029,55.148148148148145,SOYBEANS,5940000.0,5950000.0,54.0
2010,OKLAHOMA,SOUTH,0.09888888888888889,0.025806451612903226,0.061290322580645165,0.11785714285714285,0.05698924731182795,0.15053763440860216,0.12222222222222222,0.08602150537634409,0.16989247311827957,0.04111111111111111,0.043010752688172046,0.1711111111111111,0.0,0.0,0.0,0.1488095238095238,0.09354838709677418,0.0,0.0,0.020430107526881718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15476190476190477,0.17204301075268819,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,62.34444444444444,84.98924731182795,41.505376344086024,36.43333333333334,36.63172043010753,81.56989247311827,81.0111111111111,49.76881720430107,69.23118279569893,52.522222222222226,62.67741935483871,75.15,73.23333333333333,97.63440860215054,52.01075268817204,44.35476190476191,46.333333333333336,90.41935483870968,90.6,60.54838709677419,79.65591397849462,64.5,77.27956989247312,85.68888888888888,51.455555555555556,72.34408602150538,31.0,28.511904761904763,26.93010752688172,72.72043010752688,71.42222222222222,38.98924731182796,58.806451612903224,40.544444444444444,48.075268817204304,64.61111111111111,WHEAT,3850000.0,5200000.0,31.0
2010,MARYLAND,SOUTH,0.05333333333333333,0.11989247311827958,0.06935483870967742,0.1048780487804878,0.07526881720430108,0.10645161290322581,0.06999999999999999,0.13032258064516128,0.14139784946236558,0.08388888888888889,0.14838709677419357,0.14555555555555555,0.0,0.0,0.12419354838709679,1.1335365853658537,0.19623655913978494,0.0,0.0,0.00967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.6849462365591398,15.349390243902441,2.4010752688172046,0.0,0.0,1.6651612903225808,0.0,0.0,0.0,0.0,55.66388888888889,73.44354838709677,28.370967741935484,28.265243902439025,29.71344086021505,75.80913978494624,73.29888888888888,45.69903225806452,62.8502688172043,43.27777777777778,55.17284946236559,66.8,68.26944444444445,82.85483870967742,34.54838709677419,35.447560975609754,37.60322580645161,86.48924731182795,83.34222222222222,55.49225806451612,73.48118279569893,53.227777777777774,65.1016129032258,78.54444444444445,43.05833333333333,64.03225806451613,22.193548387096776,21.082926829268292,21.823655913978495,65.12903225806451,63.25555555555555,35.905806451612904,52.21935483870968,33.327777777777776,45.244086021505375,55.05555555555556,SOYBEANS,465000.0,470000.0,34.0
2021,KANSAS,MIDWEST,0.05981182795698925,0.09754768392370572,0.011516853932584269,0.008284023668639054,0.06614785992217899,0.11214574898785425,0.10488466757123473,0.14908854166666666,0.19487516425755586,0.013642960812772133,0.12472375690607734,0.10083333333333333,0.06411290322580646,0.0,0.0014044943820224719,0.1433431952662722,0.11945525291828793,0.0,0.0,0.007942708333333333,0.0,0.0,0.0,0.0,0.05779569892473118,0.004223433242506812,0.0014044943820224719,0.6331360946745562,0.3529182879377432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.24643817204301,79.14475476839237,41.69122191011236,23.22307692307692,33.59656290531777,77.72780026990554,75.80936227951153,47.759114583333336,61.56478318002628,46.78642960812772,59.54419889502763,73.53069444444444,65.35349462365592,91.56049046321525,56.355898876404495,34.07455621301775,43.88845654993515,89.44520917678811,87.92890094979647,60.49440104166666,71.94218134034166,59.99898403483309,72.85207182320443,87.6025,39.13938172043011,66.72901907356948,27.026544943820227,12.371597633136096,23.30466926070039,66.01039136302293,63.68982360922659,35.023828125,51.1873850197109,33.57387518142235,46.23632596685083,59.45888888888889,SOYBEANS,4800000.0,4850000.0,40.0
2016,FLORIDA,SOUTH,0.055947136563876655,0.26343178621659635,0.05667613636363636,0.10288315629742033,0.25610795454545454,0.15256410256410255,0.22099125364431485,0.09971631205673759,0.22645803698435277,0.013441654357459379,0.16246418338108884,0.2540263543191801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.41740088105728,83.23241912798875,69.29886363636363,61.26289833080425,59.99090909090909,84.11495726495725,81.93440233236151,70.58,76.79224751066856,68.87983751846382,76.27070200573066,81.56566617862372,82.2883994126285,91.20182841068917,78.52727272727272,71.85477996965099,69.17272727272727,92.82264957264957,90.31938775510204,80.23021276595745,86.50199146514936,79.12836041358936,84.39369627507163,89.44538799414347,62.54640234948605,75.26300984528832,60.070454545454545,50.671016691957504,50.809090909090905,75.40726495726496,73.54941690962099,60.92978723404255,67.08250355618776,58.63131462333826,68.14770773638968,73.68594436310396,WHEAT,15000.0,22000.0,30.0
2019,MISSISSIPPI,SOUTH,0.258,0.10580645161290321,0.19870967741935483,0.31142857142857144,0.16,0.2032258064516129,0.22133333333333335,0.13935483870967744,0.1670967741935484,0.16644295302013423,0.38,0.010666666666666668,0.24,0.23999999999999996,0.24451612903225806,0.24000000000000002,0.23999999999999996,0.23999999999999996,0.24,0.23999999999999996,0.23999999999999996,0.23355704697986576,0.23999999999999996,0.24,0.24,0.23999999999999996,0.2464516129032258,0.24000000000000002,0.23999999999999996,0.23999999999999996,0.24,0.23999999999999996,0.23999999999999996,0.23355704697986576,0.23999999999999996,0.24,61.744,80.97677419354838,47.59967741935484,49.73107142857143,42.92774193548387,80.44903225806452,76.89333333333333,51.47483870967742,73.3474193548387,47.65704697986577,65.0016129032258,80.91533333333332,73.22800000000001,91.21806451612903,57.68258064516129,60.111428571428576,52.28387096774193,89.75612903225807,87.18,63.24258064516129,83.7258064516129,60.61677852348993,77.54516129032258,93.688,50.26,70.73548387096774,37.516774193548386,39.35071428571429,33.571612903225805,71.14193548387097,66.60666666666667,39.70709677419355,62.96903225806452,34.69731543624161,52.458064516129035,68.14266666666667,SOYBEANS,1630000.0,1660000.0,50.0
2009,TEXAS,SOUTH,0.0842914979757085,0.048769230769230766,0.08699763593380615,0.025547445255474453,0.014274447949526816,0.11661417322834645,0.06764705882352941,0.06794670846394985,0.0803921568627451,0.04722222222222223,0.1774193548387097,0.15350162866449513,0.002105263157894737,0.0,0.06792750197005516,0.0,0.00473186119873817,0.0,0.0,0.031583072100313477,0.0,0.003022875816993464,0.0,0.0,0.0016194331983805667,0.0,0.11544523246650906,0.0,0.004179810725552051,0.0,0.0,0.03761755485893417,0.0,0.0024509803921568627,0.0,0.0,64.1225101214575,82.42353846153847,42.92340425531915,55.0386405109489,47.50236593059937,83.1038188976378,80.8093545751634,58.37582288401254,72.55454901960785,57.50008169934641,63.918663594470054,73.86828175895765,78.05805668016194,94.85015384615384,53.57580772261623,70.0478102189781,62.513801261829656,94.99062992125985,93.06184640522875,72.11739811912226,84.3843137254902,71.26789215686274,75.60591397849461,84.77060260586319,50.186963562753036,69.99692307692308,32.271000788022064,40.02947080291971,32.49093059936909,71.21700787401575,68.55686274509804,44.63424764890282,60.72478431372549,43.73227124183007,52.231413210445474,62.96596091205212,SOYBEANS,190000.0,215000.0,25.5
2013,ARIZONA,WEST,0.004166666666666667,0.10875,0.017573221757322177,0.01704035874439462,0.052868852459016395,0.12051282051282051,0.0021551724137931034,0.018181818181818184,0.0008264462809917356,0.0508695652173913,0.00782608695652174,0.0876068376068376,0.0625,0.058333333333333334,0.18326359832635983,0.3430493273542601,0.3110655737704918,0.05555555555555555,0.05387931034482758,0.17809917355371901,0.06818181818181818,0.16391304347826088,0.06521739130434782,0.05128205128205128,0.1125,0.105,2.5832635983263597,0.5143497757847534,0.49508196721311476,0.1,0.09698275862068965,0.47768595041322315,0.11942148760330579,0.6895652173913043,0.11739130434782609,0.09230769230769231,55.94166666666667,73.846875,39.657531380753134,38.365919282511214,35.58381147540984,76.36474358974358,75.22672413793103,51.069628099173556,63.39710743801653,48.78782608695653,56.29934782608696,68.3076923076923,72.6725,87.82625,54.62887029288703,53.74529147982063,50.81598360655738,89.35213675213676,93.77155172413794,67.70743801652893,80.43099173553719,63.74,73.89173913043477,82.85982905982907,39.21083333333333,59.8675,24.686192468619247,22.986547085201792,20.351639344262296,63.37735042735042,56.681896551724144,34.43181818181818,46.36322314049587,33.83565217391304,38.70695652173913,53.75555555555555,WHEAT,84000.0,87000.0,99.4
2016,LOUISIANA,SOUTH,0.20821256038647343,0.39907834101382483,0.2095693779904306,0.12030456852791878,0.14272300469483568,0.19095238095238096,0.1860576923076923,0.3566820276497696,0.1661904761904762,0.09211822660098522,0.009216589861751152,0.09797979797979797,0.07246376811594203,0.07142857142857142,0.07416267942583732,0.07360406091370558,0.07276995305164319,0.07380952380952381,0.07211538461538461,0.07142857142857142,0.07380952380952381,0.07389162561576355,0.07142857142857142,0.07575757575757576,0.08695652173913043,0.0857142857142857,0.08899521531100478,0.0883248730964467,0.08732394366197183,0.08857142857142856,0.08653846153846154,0.0857142857142857,0.08857142857142856,0.08866995073891626,0.0857142857142857,0.09090909090909091,67.95169082125604,82.49769585253456,53.6700956937799,54.726395939086295,47.79929577464789,83.63571428571429,80.60624999999999,63.351612903225806,72.85714285714286,61.967980295566505,71.55161290322582,80.08989898989898,77.82608695652173,90.86912442396313,62.7976076555024,67.05380710659898,58.64553990610329,93.17619047619047,89.24807692307692,73.57788018433179,82.3,74.58128078817734,84.14285714285714,89.78282828282828,58.07729468599034,74.126267281106,44.542583732057416,42.39898477157361,36.95305164319249,74.0952380952381,71.96442307692308,53.125345622119816,63.41428571428571,49.354679802955665,58.960368663594465,70.3969696969697,WHEAT,20000.0,25000.0,45.0
2022,MISSOURI,MIDWEST,0.14280601288475303,0.11947261663286003,0.06057624736472242,0.08321513002364066,0.044475524475524476,0.1470748299319728,0.1127719298245614,0.14283717679944097,0.19487004103967168,0.10442857142857143,0.08369565217391305,0.060126138752627886,0.014531138153185397,0.0,0.0359803232607168,0.2684791174152876,0.21223776223776225,0.012653061224489797,0.014736842105263158,0.11495457721872816,0.014842681258549933,0.048214285714285716,0.01440217391304348,0.016818500350385426,0.03221188260558339,0.0,0.1247364722417428,0.9506698187549252,0.6616783216783217,0.04217687074829932,0.05052631578947368,0.20489168413696715,0.04028727770177838,0.06107142857142857,0.0453125,0.050455501051156273,51.265032211882605,75.72937795807978,31.741883345045675,31.31414499605989,27.28325174825175,78.31884353741496,74.52031578947368,44.49577218728162,65.10256497948016,43.61214285714286,55.0702785326087,68.54050455501051,62.67587687902648,86.53867478025693,40.734574841883344,43.82237982663514,38.45006993006993,89.25,85.51564912280702,56.6288609364081,75.08885088919288,55.342642857142856,69.34979619565217,80.98402242466713,39.85418754473873,64.92008113590263,22.74919184820801,18.805910165484633,16.116433566433567,67.38768707482993,63.52498245614036,32.36268343815514,55.116279069767444,31.88164285714286,40.79076086956522,56.09698668535388,SOYBEANS,6040000.0,6100000.0,45.5
2015,MISSISSIPPI,SOUTH,0.19726027397260273,0.12387096774193548,0.24967741935483873,0.13088235294117648,0.09868421052631579,0.20194805194805196,0.14533333333333334,0.26666666666666666,0.20064935064935063,0.22066666666666668,0.10649350649350649,0.04666666666666667,0.34657534246575344,0.34,0.23999999999999996,0.6330882352941176,0.3263157894736842,0.34155844155844156,0.32,0.33790849673202616,0.34155844155844156,0.24,0.3220779220779221,0.24,0.40684931506849314,0.4,0.23999999999999996,1.0,0.3875,0.40194805194805194,0.38,0.34248366013071896,0.40194805194805194,0.24,0.38246753246753246,0.24,64.65753424657534,78.78387096774193,53.66064516129032,36.9889705882353,40.273355263157896,82.51948051948052,79.03,53.2218954248366,71.58441558441558,57.333000000000006,64.5909090909091,75.38266666666667,75.48630136986301,89.96774193548387,63.979354838709675,47.90514705882353,51.15197368421053,91.95454545454545,88.86666666666666,63.627450980392155,82.36363636363636,67.06733333333334,76.82467532467533,87.336,53.82876712328767,67.6,43.34193548387097,26.07279411764706,29.394736842105264,73.08441558441558,69.19333333333333,42.816339869281045,60.8051948051948,47.59866666666667,52.357142857142854,63.42933333333333,WHEAT,120000.0,150000.0,48.0
